DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.31849/q5nnsj80,high entropy alloys spall strength,Empowering Junior High Learners: Improving English Proficiency through a Multidimensional Eclectic Strategy,Utamax : Journal of Ultimate Research and Trends in Education,,,,https://doi.org/10.31849/q5nnsj80,,,,,,,2025-3-29,"Ida Vera, Sophya, Farida, Farida"
10.1142/s0219455426501993,high entropy alloys spall strength,Analysis of the Long-Period Ground Motion Duration Directionality and Characteristics of Seismic Damage to the Transportation System in the Noto Peninsula Earthquake,International Journal of Structural Stability and Dynamics,,,,https://doi.org/10.1142/s0219455426501993,,,,,,,2025-3-29,"Yong, Huang, Yuexiang, Wu, Zhihui, Zhu, Xueyi, Li, Lu, Tan"
10.1007/s00216-025-05843-x,high entropy alloys spall strength,Direct transfer of multicellular tumor spheroids grown in agarose microarrays for high-throughput mass spectrometry imaging analysis,Analytical and Bioanalytical Chemistry,,,,https://doi.org/10.1007/s00216-025-05843-x,,,,,,,2025-3-29,"Yuan, Liu, Jillian, Johnson, Hua, Zhang, Penghsuan, Huang, Lingjun, Li"
10.7126/cumudj.1447652,high entropy alloys spall strength,The Effect of Various Durations of Plasma Treatment on The Surface Roughness and The Bond Strength of Polyetheretherketone,Cumhuriyet Dental Journal,,,,https://doi.org/10.7126/cumudj.1447652,,,,,,,2025-3-28,"Zeynep, Yeşil Duymuş, Sebahat, Fındık Aydıner"
10.1080/15567036.2025.2484398,high entropy alloys spall strength,Effect of Ca/Fe on the melting characteristics of high ash-fusion-temperature anthracite coal ash,"Energy Sources, Part A: Recovery, Utilization, and Environmental Effects",,,,https://doi.org/10.1080/15567036.2025.2484398,,,,,,,2025-3-28,"Jian, Li, Cheng-Li, Wu, Zhi-Xiong, Li, Ying, Xie, Fa-Cun, Jiao, Han-Xu, Li, Li-Rui, Mao"
10.32347/2077-3455.2025.71.359-373,high entropy alloys spall strength,Genesis and evolution of open spaces of high-story buildings as an example of a city Ivano-Frankivsk,Current problems of architecture and urban planning,,,,https://doi.org/10.32347/2077-3455.2025.71.359-373,,,,,,,2025-3-28,"Andriy, Tabachyn"
10.1007/jhep03(2025)205,high entropy alloys spall strength,Quantum flux operators in the fermionic theory and their supersymmetric extension,Journal of High Energy Physics,,,,https://doi.org/10.1007/jhep03(2025)205,,,,,,,2025-3-28,"Si-Mao, Guo, Wen-Bin, Liu, Jiang, Long"
10.3390/min15040355,high entropy alloys spall strength,Exploring High PT Experimental Charges Through the Lens of Phase Maps,Minerals,,,,https://doi.org/10.3390/min15040355,,,,,,,2025-3-28,"Balz S., Kamber, Marco A., Acevedo Zamora, Rodrigo Freitas, Rodrigues, Ming, Li, Gregory M., Yaxley, Matthew, Ng"
10.3390/app15073726,high entropy alloys spall strength,A Study on the Exit Width of Typical High-Speed Railway Platforms to Reduce the Risk of Passengers Falling off,Applied Sciences,,,,https://doi.org/10.3390/app15073726,,,,,,,2025-3-28,"Fan, Li, Dongsheng, Wang, Zhifei, Wang, Zhenzhong, Guan"
10.1097/txd.0000000000001784,high entropy alloys spall strength,Feasibility and Safety of Ex Vivo Delivery of Rituximab to Lung Allografts in Transplant Recipients at High Risk for Epstein-Barr Virus–associated Posttransplant Lymphoproliferative Disorder,Transplantation Direct,,,,https://doi.org/10.1097/txd.0000000000001784,,,,,,,2025-3-28,"Victor H., Ferreira, Rafaela V. P., Ribeiro, Faranak, Mavandadnejad, Matthew, Ierullo, Beata, Majchrzak-Kita, Aizhou, Wang, Lianne, Singer, Shaf, Keshavjee, Marcelo, Cypel, Deepali, Kumar, Atul, Humar"
10.1111/acer.70037,high entropy alloys spall strength,Alcohol consumption and high‐molecular‐weight adiponectin levels are interactively associated with all‐cause mortality among community‐dwelling persons,"Alcohol, Clinical and Experimental Research",,,,https://doi.org/10.1111/acer.70037,,,,,,,2025-3-28,"Ryuichi, Kawamoto, Asuka, Kikuchi, Daisuke, Ninomiya, Teru, Kumagi, Masanori, Abe"
10.1093/jimmun/vkaf038,high entropy alloys spall strength,"Cryptococcosis, tuberculosis, and a kidney cancer fail to fit the atherosclerosis paradigm for foam cell lipid content",The Journal of Immunology,,,,https://doi.org/10.1093/jimmun/vkaf038,,,,,,,2025-3-28,"Valentina, Guerrini, Brendan, Prideaux, Rehan, Khan, Selvakumar, Subbian, Yina, Wang, Evita, Sadimin, Siddhi, Pawar, Rahul, Ukey, Eric A, Singer, Chaoyang, Xue, Maria Laura, Gennaro"
10.1093/plphys/kiaf130,high entropy alloys spall strength,A galactolipase activated by high light helps cells acclimate to stress in cyanobacteria,Plant Physiology,,,,https://doi.org/10.1093/plphys/kiaf130,,,,,,,2025-3-28,"Nobuyuki, Takatani, Makoto, Uenosono, Yuya, Senoo, Kazutaka, Ikeda, Makiko, Aichi, Tatsuo, Omata"
10.1126/sciadv.adt9037,high entropy alloys spall strength,Liquid palladium for high-turnover carbon-carbon bond formation,Science Advances,,,,https://doi.org/10.1126/sciadv.adt9037,,,,,,,2025-3-28,"Md. Hasan, Al Banna, Nieves, Flores, Ziqi, Zhou, Nastaran, Meftahi, Salvy P., Russo, Pramod, Koshy, Francois-Marie, Allioux, Mohammad B., Ghasemian, Junma, Tang, Sarina, Sarina, Jianbo, Tang, Andrew J., Christofferson, Kourosh, Kalantar-Zadeh, Md. Arifur, Rahim"
10.3389/fimmu.2025.1501943,high entropy alloys spall strength,Development of high-titer class-switched antibody responses to phosphorylated amino acids is prevalent in pancreatic ductal adenocarcinoma,Frontiers in Immunology,,,,https://doi.org/10.3389/fimmu.2025.1501943,,,,,,,2025-3-28,"Talita, Aguiar, Shunya, Mashiko, Kesava, Asam, Poulomi, Roy, Shikun, Wang, Katharina, Frank, Max, Dietzel, Luca G. Z., Schahadat, Mattea, Ausmeier, Andrea, Hertel, Zhe Ran Susan, Duan, Bradley, Aouizerat, Jeanine M., Genkinger, Helen, Remotti, Emmanuel, Zorn"
10.1007/s00502-025-01317-1,high entropy alloys spall strength,Herausforderungen in der Entwicklung und Optimierung von Hochgeschwindigkeitsantrieben,e+i Elektrotechnik und Informationstechnik,,,,https://doi.org/10.1007/s00502-025-01317-1,,,,,,,2025-3-28,"Josef, Passenbrunner, Bianca, Wex, Siegfried, Silber"
10.1021/acs.jafc.5c00264,high entropy alloys spall strength,Multilaboratory Study of a Nontarget Data Acquisition for Target Analysis (nDATA) Workflow Using Ultrahigh-Performance Liquid Chromatography-High-Resolution Mass Spectrometry for the Screening of 1087 Pesticides in Fresh Fruits and Vegetables,Journal of Agricultural and Food Chemistry,,,,https://doi.org/10.1021/acs.jafc.5c00264,,,,,,,2025-3-28,"Jon W., Wong, Jian, Wang, Willis, Chow, Roland, Carlson, Antony J., Williams, Neil, Lingenfelter, Kevin, Nguyen, Tiffany, Tu, Nirmal, Saini, Kai, Zhang, Douglas G., Hayward, James S., Chang"
10.36085/telle.v5i1.7864,high entropy alloys spall strength,THE DIFFICULTY LEVEL OF WRITING THE PROCEDURE TEXT FOR GRADE VIII STUDENTS IN JUNIOR HIGH SCHOOL 21 BENGKULU CITY,Teaching English and Language Learning English Journal,,,,https://doi.org/10.36085/telle.v5i1.7864,,,,,,,2025-3-28,"Regitatririski_12, Epi Wadison, Ivan Achmad Nurcholis, Yupika Maryansyah"
10.55595/vnn7k968,high entropy alloys spall strength,Problèmes d’enseignement du commentaire composé  dans des lycées en République du Congo,"NTELA, Revue du Centre Universitaire de Recherche sur l'Afrique",,,,https://doi.org/10.55595/vnn7k968,,,,,,,2025-3-28,"Ida Rose Aimée, PANDI née MABIALA"
10.1088/1361-651x/adc320,high entropy alloys spall strength,Investigation on the influence of crystal orientation on the fatigue characteristics of thin-walled specimens with varying bending angles of nickel-based single-crystal alloys with film cooling hole,Modelling and Simulation in Materials Science and Engineering,,,,https://doi.org/10.1088/1361-651x/adc320,,,,,,,2025-3-28,"Jiangpeng, Fan, Zhongkui, Zhang, Jiangang, Xu, Jing Zhao, Cao, Qi, Dong, Rong, Li"
10.52783/jisem.v10i26s.4211,high entropy alloys spall strength,An Intelligent VM Allocation Framework for Handling High-Priority Jobs in Cloud Computing: A Dynamic Load Balancing Approach,Journal of Information Systems Engineering and Management,,,,https://doi.org/10.52783/jisem.v10i26s.4211,,,,,,,2025-3-28,Jasobanta Laha
10.3390/eng6040066,high entropy alloys spall strength,Impact of Nanomaterials on the Mechanical Strength and Durability of Pavement Quality Concrete: A Comprehensive Review,Eng,,,,https://doi.org/10.3390/eng6040066,,,,,,,2025-3-28,"Ashmita, Mohanty, Dipti Ranjan, Biswal, Sujit Kumar, Pradhan, Malaya, Mohanty"
10.1093/eurjpc/zwaf091,high entropy alloys spall strength,Association and predictive value of immunoglobulin and complement levels for incident coronary heart disease: a nested case-control study in Chinese adults,European Journal of Preventive Cardiology,,,,https://doi.org/10.1093/eurjpc/zwaf091,,,,,,,2025-3-28,"Qin, Jiang, Rundong, Niu, Jing, Jiang, Hanyu, Hu, Shiqi, He, Hao, Wang, Yu, Yuan, Handong, Yang, Chengwei, Xu, Xiaomin, Zhang, Meian, He, Huan, Guo, Xiang, Cheng, Chaolong, Wang, Tangchun, Wu, Pinpin, Long"
10.3390/antiox14040403,high entropy alloys spall strength,Sirtuin 3 Protects Lung Adenocarcinoma from Ferroptosis by Deacetylating and Stabilizing Mitochondrial Glutamate Transporter Solute Carrier Family 25 Member A22,Antioxidants,,,,https://doi.org/10.3390/antiox14040403,,,,,,,2025-3-28,"Xiangyun, Wei, Tiange, Wang, Zhengcao, Xing, Qinyun, Shi, Jianmin, Gu, Qiuju, Fan, Hao, Wang, Bin, Chen, Jinke, Cheng, Rong, Cai"
10.3389/fnuen.2025.1436490,high entropy alloys spall strength,EURAD state-of-the-art report: thermo-hydro-mechanical behaviour at high temperature of host clay formations,Frontiers in Nuclear Engineering,,,,https://doi.org/10.3389/fnuen.2025.1436490,,,,,,,2025-3-28,"María Victoria, Villar, Pierre, Bésuelle, Frédéric, Collin, Robert, Cuss, Christophe, de Lesquen, Arnaud, Dizier, Ginger, El Tabbal, Antonio, Gens, Caroline, Graham, Dragan, Grgic, Jon, Harrington, Christophe, Imbert, Olivier, Leupin, Séverine, Levasseur, Asta, Narkūnienė, Eric, Simo, Alexandru-Bogdan, Tatomir"
10.3390/app15073735,high entropy alloys spall strength,ShadeNet: Innovating Shade House Detection via High-Resolution Remote Sensing and Semantic Segmentation,Applied Sciences,,,,https://doi.org/10.3390/app15073735,,,,,,,2025-3-28,"Yinyu, Liang, Minduan, Xu, Wuzhou, Dong, Qingling, Zhang"
10.1111/vec.13463,high entropy alloys spall strength,Retrospective Evaluation of the Correlation Between PaO<sub>2</sub>:FiO<sub>2</sub> and SpO<sub>2</sub>:FiO<sub>2</sub> Ratios in Dogs Undergoing High‐Flow Nasal Cannula Oxygen Therapy,Journal of Veterinary Emergency and Critical Care,,,,https://doi.org/10.1111/vec.13463,,,,,,,2025-3-28,"Jiwoong, Her, Emily, Lu, Kendon, Kuo"
10.11113/jagst.v5n1.103,high entropy alloys spall strength,Geospatial Analysis of NDVI-Rainfall Dynamics under High ENSO Influence in Peninsular Malaysia,Journal of Advanced Geospatial Science &amp; Technology,,,,https://doi.org/10.11113/jagst.v5n1.103,,,,,,,2025-3-28,"Zulfaqar, Saadi, Nor Eliza, Alias, Zulkifli, Yusop, Lelavathy, Samikan Mazilamani, Mohamad Rajab, Houmsi, Lama Nasrallah, Houmsi, Shamsuddin, Shahid, Azmi, Aris, Muhammad Wafiy Adli, Ramli, Najeebullah, Khan, Prabhakar, Shukla, Zainura, Zainon Noor"
10.1021/acs.estlett.5c00065,high entropy alloys spall strength,High Spatiotemporal Resolution Inventory Finely Depicts the Rebound Characteristics of Greenhouse Gas Emissions from Vehicles in Beijing after the COVID-19 Epidemic,Environmental Science &amp; Technology Letters,,,,https://doi.org/10.1021/acs.estlett.5c00065,,,,,,,2025-3-28,"Yangmingkai, Li, Qianru, Zhang, Maodian, Liu, Mengqi, Yang, Xingrui, Cai, Jingsong, Ye, Wenzhe, Guo, Hehao, Qin, Qirui, Zhong, Bin, Wang, Guofeng, Shen, Junfeng, Liu, Shu, Tao, Xuejun, Wang"
10.1186/s13098-025-01656-1,high entropy alloys spall strength,High levels of serum uric acid are associated with microvascular complications in patients with long-term diabetes,Diabetology &amp; Metabolic Syndrome,,,,https://doi.org/10.1186/s13098-025-01656-1,,,,,,,2025-3-28,"Hanying, Wang, Liping, Gu, Yuhang, Ma, Xindan, Xing, Yuan, Qu, Xin, Shi, Xinyi, Liu, Hancong, Wan, Qian, Zhu, Yingchen, Shen, Chong, Chen, Li, Su, Yufan, Wang, Kun, Liu"
10.1142/s012915642540498x,high entropy alloys spall strength,Design and Application of a Teaching System Based on Mobile Internet,International Journal of High Speed Electronics and Systems,,,,https://doi.org/10.1142/s012915642540498x,,,,,,,2025-3-28,"Xinsheng, Guan"
10.37434/sem2025.01.02,high entropy alloys spall strength,Evaluation of the effect of slag bath rotation on the structure formation of high-speed steel,Sovremennaâ èlektrometallurgiâ,,,,https://doi.org/10.37434/sem2025.01.02,,,,,,,2025-3-28,"A.V., Netyaga, Yu.M., Kuskov, V.A., Kostin"
10.1007/s40194-025-02023-4,high entropy alloys spall strength,Impact of sandwich joint on mechanical and ballistic performance of high-hardness armor steels,Welding in the World,,,,https://doi.org/10.1007/s40194-025-02023-4,,,,,,,2025-3-28,"Ceren, Çelik, Uğur, Gürol"
10.17221/11/2024-hortsci,high entropy alloys spall strength,Selection of high-quality tree peony varieties suitable for the south Yangtze River area,Horticultural Science,,,,https://doi.org/10.17221/11/2024-hortsci,,,,,,,2025-3-28,"Zijian, Li, Yuxuan, Zhu, Xinai, Yang, Yajun, Xiang, Ying, Zhang, Hongbing, Wang, Zheng, Wang, Shuiyan, Yu, Yonghong, Hu"
10.15403/jgld-5903,high entropy alloys spall strength,Colitis Trouble up High: A Case of Gastroduodenal Ulcerative Colitis and Literature Review,Journal of Gastrointestinal and Liver Diseases,,,,https://doi.org/10.15403/jgld-5903,,,,,,,2025-3-28,"Suzanne, Cauchi, Frederique, Van Venetien, Martina, Sciberras, Pierre, Ellul"
10.1007/s10973-025-14122-x,high entropy alloys spall strength,"Influence of various alloys on the performance of 5-amino-1h-tetrazole-type gas-producing agents: pyrolytic, kinetic, and thermal safety properties",Journal of Thermal Analysis and Calorimetry,,,,https://doi.org/10.1007/s10973-025-14122-x,,,,,,,2025-3-28,"Si-Yuan, Zhou, Xuan, Li, Dan, Zhang, Li-Feng, Xie"
10.36962/pahtei50032025-310,high entropy alloys spall strength,UNLU QƏNNADI MƏMULATLARININ İSTEHSALI VƏ EMALI İLƏ MƏŞĞUL OLAN QİDA OBYEKTLƏRİNDƏ HACCP-IN PRİNSİPLƏRİNƏ ƏSASLANAN QİDA TƏHLÜKƏSİZLİYİNƏ DAXİLİ NƏZARƏT SİSTEMİNİN QURULMASI,PAHTEI-Procedings of Azerbaijan High Technical Educational Institutions,,,,https://doi.org/10.36962/pahtei50032025-310,,,,,,,2025-3-28,"Şəhla Yusifzadə, Səbinə Mahmudova, Şəhla Yusifzadə, Səbinə Mahmudova"
10.1007/jhep03(2025)217,high entropy alloys spall strength,Erratum to: Radiative corrections to the forward-backward asymmetry in e+e− → π+π−,Journal of High Energy Physics,,,,https://doi.org/10.1007/jhep03(2025)217,,,,,,,2025-3-28,"Gilberto, Colangelo, Martin, Hoferichter, Joachim, Monnard, Jacobo Ruiz, de Elvira"
10.1002/adfm.202502090,high entropy alloys spall strength,High Entropy Metal Phosphide Activated Fluorinated Carbon as Electroactive Host for Extra High Cathode Capacity in Lithium–Sulfur Batteries,Advanced Functional Materials,,,,https://doi.org/10.1002/adfm.202502090,,,,,,,2025-3-28,"Rui, Gao, Yating, Zhang, Peng, Chen, Tianying, Yan, Xueping, Gao"
10.3390/nano15070513,high entropy alloys spall strength,First-Principles Guided Design of Pd-Decorated V2O5/Porous Silicon Composites for High-Performance NO2 Sensing at Room Temperature,Nanomaterials,,,,https://doi.org/10.3390/nano15070513,,,,,,,2025-3-28,"Xiaoyong, Qiang, Yongliang, Guo, Zhipeng, Wang, Tao, Chen, Rui, Zhang, Weibin, Zhou"
10.38021/asbid.1638487,high entropy alloys spall strength,The Effects of  6- Week Strength and Speed Training Program on Some Physical and Physiological Parameters in Adolescent Boxers,Akdeniz Spor Bilimleri Dergisi,,,,https://doi.org/10.38021/asbid.1638487,,,,,,,2025-3-28,"Sedat, Okut, Oktay, Cakmakcı"
10.56238/arev7n3-297,high entropy alloys spall strength,EDUCOMUNICAÇÃO COMO PRÁTICA EDUCACIONAL NO ENSINO DA LÍNGUA PORTUGUESA PARA ESTUDANTES DO ENSINO MÉDIO DE TEMPO INTEGRAL DE ESCOLA PÚBLICA,ARACÊ,,,,https://doi.org/10.56238/arev7n3-297,,,,,,,2025-3-28,"Joselene Granja Costa Castro, Lima"
10.18664/1994-7852.211.2025.327124,high entropy alloys spall strength,LOCAL SURFACE STRENGTHENING OF HIGH-DUCTILE CAST IRON,Collection of Scientific Works of the Ukrainian State University of Railway Transport,,,,https://doi.org/10.18664/1994-7852.211.2025.327124,,,,,,,2025-3-28,"Nataliia, Lalazarova, Hanna, Komarova, Оlga, Afanasieva, Olena, Popova"
10.1007/s00339-025-08437-7,high entropy alloys spall strength,Optimal strength-ductility trade-off in gradient nano-grained Cu: a crystal plasticity finite element study,Applied Physics A,,,,https://doi.org/10.1007/s00339-025-08437-7,,,,,,,2025-3-28,"Kehao, Nan, Zhen, Wang, Zhaoyang, Hou, Chao, An, Nana, Liu, Lei, Gao, Gang, Shi, Kejun, Dong"
10.36962/pahtei50032025-157,high entropy alloys spall strength,SƏNAYE MÜƏSSİSƏLƏRİNİN SƏMƏRƏLİ FƏALİYYƏTİNDƏ PROSES YANAŞMASININ YERİ,PAHTEI-Procedings of Azerbaijan High Technical Educational Institutions,,,,https://doi.org/10.36962/pahtei50032025-157,,,,,,,2025-3-28,"Natavan İbrahimova, Şəlalə Babayeva, Natavan İbrahimova, Şəlalə Babayeva"
10.36962/pahtei50032025-352,high entropy alloys spall strength,PILOTSUZ NƏQLIYYAT VASITƏLƏRININ HƏRƏKƏTI ÜÇÜN IDARƏETMƏ SISTEMI,PAHTEI-Procedings of Azerbaijan High Technical Educational Institutions,,,,https://doi.org/10.36962/pahtei50032025-352,,,,,,,2025-3-28,"İmran Bayramov, Cavidan Səlimov, İmran Bayramov, Cavidan Səlimov, Sevil Əhmədova, Sevil Əhmədova"
10.36962/pahtei50032025-469,high entropy alloys spall strength,REAL-TIME DATA REPLICATION TO EXTERNAL SYSTEMS,PAHTEI-Procedings of Azerbaijan High Technical Educational Institutions,,,,https://doi.org/10.36962/pahtei50032025-469,,,,,,,2025-3-28,"Nazim Mammadov, Fariz Ramazanov, Nazim Mammadov, Fariz Ramazanov"
